0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
8.0,4.0,3.0,9.0,4.0,2.0,0.0,2.0,8.0,4.0,1.0,5.0,3.0,2.0,1.0,6.0,4.0,3.0,2.0,4.0,0.10666666666666667,0.05333333333333334,0.04,0.12,0.05333333333333334,0.02666666666666667,0.0,0.02666666666666667,0.10666666666666667,0.05333333333333334,0.013333333333333334,0.06666666666666667,0.04,0.02666666666666667,0.013333333333333334,0.08,0.05333333333333334,0.04,0.02666666666666667,0.05333333333333334,75.0,0.13333333333333333,-0.6413333333333334,8568.503799999999,4.853561210632324,9.991325609965376,-3.2628439175163226,-20.98885881115269,64.36266666666666,0.25333333333333335,0.21333333333333332,0.29333333333333333,2458.3529010761204,3594.838684600313,6053.191585676433
23.0,9.0,33.0,32.0,33.0,32.0,16.0,22.0,34.0,36.0,5.0,32.0,36.0,32.0,23.0,33.0,31.0,36.0,6.0,31.0,0.04299065420560748,0.016822429906542057,0.0616822429906542,0.059813084112149535,0.0616822429906542,0.059813084112149535,0.029906542056074768,0.041121495327102804,0.06355140186915888,0.06728971962616823,0.009345794392523364,0.059813084112149535,0.06728971962616823,0.059813084112149535,0.04299065420560748,0.0616822429906542,0.05794392523364486,0.06728971962616823,0.011214953271028037,0.05794392523364486,535.0,0.1308411214953271,-0.6545794392523357,61556.16240000007,6.087137794494628,73.95628655166614,-6.798549910570401,-105.765687211815,31.72057943925234,0.30654205607476637,0.24859813084112148,0.17943925233644858,13038.209735523827,17489.50164746041,30527.711382984333
31.0,9.0,24.0,23.0,19.0,29.0,10.0,28.0,26.0,54.0,6.0,21.0,15.0,12.0,9.0,36.0,24.0,18.0,2.0,9.0,0.07654320987654321,0.022222222222222223,0.05925925925925926,0.056790123456790124,0.04691358024691358,0.07160493827160494,0.024691358024691357,0.0691358024691358,0.06419753086419754,0.13333333333333333,0.014814814814814815,0.05185185185185185,0.037037037037037035,0.02962962962962963,0.022222222222222223,0.08888888888888889,0.05925925925925926,0.044444444444444446,0.0049382716049382715,0.022222222222222223,405.0,0.07407407407407407,0.002716049382716032,44084.9151,5.333054924011231,45.967554737218194,-11.70073671525256,-65.90730125015024,31.977530864197515,0.32098765432098764,0.24938271604938272,0.28148148148148144,8694.242917545678,10823.642181770252,19517.88509931595
9.0,3.0,16.0,23.0,19.0,20.0,4.0,13.0,17.0,24.0,2.0,10.0,8.0,7.0,13.0,14.0,14.0,15.0,2.0,8.0,0.03734439834024896,0.012448132780082987,0.06639004149377593,0.0954356846473029,0.07883817427385892,0.08298755186721991,0.016597510373443983,0.05394190871369295,0.07053941908713693,0.0995850622406639,0.008298755186721992,0.04149377593360996,0.03319502074688797,0.029045643153526972,0.05394190871369295,0.058091286307053944,0.058091286307053944,0.06224066390041494,0.008298755186721992,0.03319502074688797,241.0,0.12033195020746887,-0.39087136929460625,27536.776500000007,5.106608390808105,34.97474242401551,-8.66500957295402,-50.868755041612765,41.80746887966807,0.33609958506224064,0.2157676348547718,0.24066390041493774,6078.6835894022215,6681.651762771266,12760.33535217352
24.0,8.0,23.0,51.0,20.0,26.0,9.0,26.0,44.0,41.0,6.0,21.0,19.0,21.0,17.0,26.0,12.0,28.0,6.0,21.0,0.053452115812917596,0.017817371937639197,0.051224944320712694,0.11358574610244988,0.044543429844097995,0.05790645879732739,0.0200445434298441,0.05790645879732739,0.09799554565701558,0.09131403118040089,0.013363028953229399,0.0467706013363029,0.042316258351893093,0.0467706013363029,0.0378619153674833,0.05790645879732739,0.026726057906458798,0.062360801781737196,0.013363028953229399,0.0467706013363029,449.0,0.10467706013363029,-0.5893095768374164,51834.2669,5.414846229553221,70.95852456937077,-12.69027953994437,-103.82510361611264,41.879086859688194,0.3162583518930958,0.20489977728285078,0.2717149220489978,10588.420969440762,11833.438561199184,22421.85953063997
31.0,10.0,26.0,26.0,25.0,22.0,9.0,21.0,25.0,33.0,6.0,19.0,16.0,6.0,14.0,26.0,19.0,29.0,3.0,18.0,0.08072916666666667,0.026041666666666668,0.06770833333333333,0.06770833333333333,0.06510416666666667,0.057291666666666664,0.0234375,0.0546875,0.06510416666666667,0.0859375,0.015625,0.049479166666666664,0.041666666666666664,0.015625,0.036458333333333336,0.06770833333333333,0.049479166666666664,0.07552083333333333,0.0078125,0.046875,384.0,0.11979166666666667,-0.12890624999999986,43105.514600000024,5.227504920959471,48.96472107175408,-12.495225838327144,-80.85698615711333,30.0315625,0.3359375,0.21614583333333331,0.25,8034.325754535893,10257.738506808513,18292.064261344443
31.0,0.0,28.0,29.0,16.0,32.0,13.0,20.0,31.0,50.0,7.0,14.0,21.0,16.0,17.0,37.0,17.0,30.0,6.0,20.0,0.07126436781609195,0.0,0.06436781609195402,0.06666666666666667,0.0367816091954023,0.0735632183908046,0.029885057471264367,0.04597701149425287,0.07126436781609195,0.11494252873563218,0.016091954022988506,0.03218390804597701,0.04827586206896552,0.0367816091954023,0.03908045977011494,0.08505747126436781,0.03908045977011494,0.06896551724137931,0.013793103448275862,0.04597701149425287,435.0,0.09655172413793103,-0.3285057471264373,48601.52150000002,5.844264793395996,61.96183344309377,-8.344823439183095,-77.82658345765256,27.791977011494257,0.3264367816091954,0.23908045977011494,0.2689655172413793,9618.19463258043,11467.829198565947,21086.02383114633
46.0,2.0,43.0,37.0,23.0,37.0,6.0,35.0,39.0,42.0,6.0,28.0,20.0,17.0,32.0,36.0,45.0,36.0,0.0,10.0,0.08518518518518518,0.003703703703703704,0.07962962962962963,0.06851851851851852,0.04259259259259259,0.06851851851851852,0.011111111111111112,0.06481481481481481,0.07222222222222222,0.07777777777777778,0.011111111111111112,0.05185185185185185,0.037037037037037035,0.03148148148148148,0.05925925925925926,0.06666666666666667,0.08333333333333333,0.06666666666666667,0.0,0.018518518518518517,540.0,0.06111111111111111,-0.4462962962962963,59235.84480000009,5.509710502624511,77.94834502873498,-8.928464344014387,-92.6782486487543,29.307055555555536,0.27037037037037037,0.22407407407407404,0.24259259259259258,13450.07700628985,13795.634061363127,27245.71106765292
18.0,14.0,27.0,19.0,21.0,22.0,13.0,19.0,22.0,42.0,8.0,16.0,6.0,11.0,15.0,35.0,21.0,15.0,4.0,16.0,0.04945054945054945,0.038461538461538464,0.07417582417582418,0.0521978021978022,0.057692307692307696,0.06043956043956044,0.03571428571428571,0.0521978021978022,0.06043956043956044,0.11538461538461539,0.02197802197802198,0.04395604395604396,0.016483516483516484,0.03021978021978022,0.04120879120879121,0.09615384615384616,0.057692307692307696,0.04120879120879121,0.01098901098901099,0.04395604395604396,364.0,0.11263736263736265,-0.23736263736263766,41376.50810000005,5.803681755065917,50.966270648844436,-8.499655668454167,-76.84754531219414,37.02035714285714,0.32142857142857145,0.21703296703296704,0.23901098901098902,9184.475442770625,10098.167144975583,19282.642587746224
33.0,6.0,23.0,22.0,19.0,19.0,12.0,25.0,32.0,29.0,5.0,17.0,23.0,12.0,6.0,22.0,16.0,29.0,3.0,10.0,0.09090909090909091,0.01652892561983471,0.06336088154269973,0.06060606060606061,0.05234159779614325,0.05234159779614325,0.03305785123966942,0.06887052341597796,0.0881542699724518,0.07988980716253444,0.013774104683195593,0.046831955922865015,0.06336088154269973,0.03305785123966942,0.01652892561983471,0.06060606060606061,0.0440771349862259,0.07988980716253444,0.008264462809917356,0.027548209366391185,363.0,0.0881542699724518,-0.15564738292011004,40110.49620000009,5.964365577697754,50.96877977457334,-6.233737667914866,-61.93633408112546,35.581900826446265,0.3168044077134986,0.2231404958677686,0.24517906336088155,7185.965710312841,7947.815783385279,15133.781493698123
